path,transcript,duration,transcript_pred,pred_strings_with_ctc,pred_strings_with_lm
644f25d0f37f9b5af7291379a2ee76b6.wav,iaitu allah akan makin dia ada ilmu,5.341,ia itu allah engkat makin dia ada ilmu,ia itu allah engkat makin dia ada ilmu,ata a a a a a a a a a a a a a a a a a a a a a a a adian in tu ahal alah heng karat mememang ki n idia ha dan ni l munkiki enaihei anatan
4e8f83c2c2360e277088059e854b5397.wav,aku ni kalau hang tengok inilah namanya daun ada pokok bagi tahan benda macam tu tak ada,6.982,aku ni ni kalau hang tengok inilah namanya daun ada pokok bagi tahu hang benda macam tu tak ada,aku ni ni kalau hang tengok inilah namanya daun ada pokok bagi tahu hang benda macam tu tak ada,kahang a ku r rharha kinik yahng ini ak eka lau hang tengok si ni lah ena ma nyah dahu n n sete e eae e epa da po kok bagi tahu hang eme benda ma cam tuk sete tak adah iaea aea aea
1b0b0319ab24f3f124f4c656bc0ae92b.wav,di dalam surah yang ke 27 di dalam al quran iaitu surah,6.601,di dalam surah yang ke27 di dalam al quran iaitu surah,di dalam surah yang ke27 di dalam al quran iaitu surah,aea a a a a a adi da la m es sur rah anana yang eae ker 20 0 0 0 0 70 h dadi da lam mal k qu r ha an enese eae e e e eae adia in tu ha sesulur raha
e8f068966e1c1f07542f080ab48a3c35.wav,ataupun maklumat itu betul tapi bukan berlaku pun kan kalau kita ada maklumat terima maklumat dan kita sangsi tentang,6.891,ataupun maklumat itu betul tapi bukan berlaku pun dan kalau kita ada maklumat tenema maklumat dan kita sangsi tentang,ataupun maklumat itu betul tapi bukan berlaku pun dan kalau kita ada maklumat tenema maklumat dan kita sangsi tentang,a a tau pun sksk emak lu mat i tu bentul ta pi bu kan berlan ku penyang stas s a adang ka lau aki ta a dan maklumat apata ana a ater neman mak lu mat adan ki tarl sesang sirt ten tang nananan
781a28457de1db8f56b257d424445f7e.wav,nabi baca surah al mursalaat kalau tentang perasaan,5.256,nabi baca surah al mur salat kalau tentung perasaan,nabi baca surah al mur salat kalau tentung perasaan,aea aea a kenan bi ban cam asur rah ahala mu r sal lat kekek a a a a e e e e a a a a a a a a e e keka lau ten tung berat sahang nananan
a83a377625319668e651a512534a7dc6.wav,kita bagi mereka yang dah berani kadang kadang kita tahu tapi kita tak sedar yang kita,5.514,kita bagi mereka yang dah berana kadang kadang kita tahu tapi kita tak sedar yang kita,kita bagi mereka yang dah berana kadang kadang kita tahu tapi kita tak sedar yang kita,kiri tar rarak aba gi mere kan yang dah ber anang kese seseka dang kan dang ki ta ta hunan ete teta pi ki ta etak sese deda ri yang eki eta arahakan
07a7be179dac087e7945da003d16b257.wav,nak tengok lipat satu lagi ada seorang murid datang jumpa dengan tuan ku minta,5.742,nak adak teruk daripada tu lagi ada seorang murid datang jumpa dengan tuan guru minta,nak adak teruk daripada tu lagi ada seorang murid datang jumpa dengan tuan guru minta,aea anak pama a amaha dak aten ruk daripa da atu lag gi sesekala sekorang murid da tang jum pak dengan tuang gunu ruk emese eae eae emin tak hahahahahaha
ab5d8f07f1ff3cec261bbf6aa9ac680f.wav,yang allah berikan kepada kita boleh menyuburkan tanaman,5.017,yang allah berikan kepada kita boleh menyuburkan tanaman,yang allah berikan kepada kita boleh menyuburkan tanaman,a a a anayang alalah aberin kan eke pa da kir tarah sese eae e a a a e boleh menyu m bur r kan eta na mang nanananana
c56056fa8fdaafe10cc212a8036a3902.wav,tuduh beranilah nak ikut lelaki tu konon konon nak berkawan tepi,5.188,terlebih beranilah nak ikutlah kitu konon konon nak berkawan tapi,terlebih beranilah nak ikutlah kitu konon konon nak berkawan tapi,haif tsa s e terle bih beran nis la h anak i ku t lelah aki utua keke e e e e keka nong ko none enak aber kah awa an eta apin hahnenka
d20663bfd671520697ff93d679bb04e7.wav,liberal tidak terikat pada satu orang merdeka,5.465,liberal tidak tedikat pada satu orang medeka,liberal tidak tedikat pada satu orang medeka,aea aea emeli m a ber ral ale ese e e e ti ndak entering kat kepa da sa tu po rang meme me e memendek g kah anataea ananan
10cee696842e524d91fbe7246af04353.wav,kita pula suka yang terkenal saja terkenang kita mari tak tak terkenal mana,6.44,kita pula suka yang terkenal saja tak terkenal kita mari hak tak terkenal mana,kita pula suka yang terkenal saja tak terkenal kita mari hak tak terkenal mana,aea aea aea aki tark apu lat esu kan ayang ter ke na ala esa jah atata aea aea atata eatak ater ke na ala ki ta mag rik setasea hak atak ater ke na al emese emak nank akan
2c26fdb70d765a69b550ee34de4ca978.wav,jadi maksudnya doktor yakin eh dengan kemampuan guru kita dalam menghadapi apa cabaran ini,6.917,jadi maksudnya doktor yakin dengan kemampuan guru kita dalam menghadapi apa cabaran ini,jadi maksudnya doktor yakin dengan kemampuan guru kita dalam menghadapi apa cabaran ini,ka a maes ska jan dik dalah mak su dnya dok tor yah ki ng deh sese dengan er ke mam puan ngu ru ki etah sand danyang da lam mengha dar piria dyan pak cam ba ran di nih iaea aea
02292966a699c98ac84de22360814375.wav,sebagai perkongsian bersama ya untuk,4.48,dan juga sebagai perkongsian bersama ya untuk,dan juga sebagai perkongsian bersama ya untuk,nanananana nanman msk adin dang jur gan eser ba ga ai per kong sian ber sa manh nyang aseana amaha pun tu u k anan
743e429c39653b5decaa685925f21506.wav,ikut nabi ke lawan nabi jadi biar sealiran biar sama jalan,6.086,ikut nabi ke lawan nabi jadi biar sealiran biar sama jalan,ikut nabi ke lawan nabi jadi biar sealiran biar sama jalan,teking ku t enam birs aken ela wan enan binh sese e e e es e e e e e e e e e e enja din abin yar sese ser al li ra an mem bi ya r sesa mah ja langn
e527f2cd259f2cde47884a1f002eb4d5.wav,tanyakan di 30 buah sekolah tujuan mengadakan kelab caveat ini adalah untuk,5.391,laksanakan di3 buah sekolah tujuan mengadirkan kelab kftni adalah untuk,laksanakan di3 buah sekolah tujuan mengadirkan kelab kftni adalah untuk,melak sa na kan adi 3i g 0 0 e buah se ko lah ses setun jukan mengan diari kan kelab kay fae eti inia a a da lah un tuk n
ceac57cec6615034b693d41e1f2653f5.wav,dengan guru guru yang ada sini seorang jah tak ada siapa membuat pembinaan bahan bahan yang akan diadakan,6.513,dengan guru guru dan di sini eansan p akan membuat pembinaan bahan bahan yang akan diadakan,dengan guru guru dan di sini eansan p akan membuat pembinaan bahan bahan yang akan diadakan,ka aea aea a a ae adengan nak gu ru gu runah deaete keadan dia si nia seper pang siyan apir ales ti ankan membuat pem bi na an ebahan ba ha ang meses a anayang ankan dia an da ka ananan
260e8f7cb5352da9ab10280512c6fed2.wav,persekitaran yang cantik di mana tidak sama dengan zaman kita dahulu,6.252,aapersekitaran yang nantia dimana tidak sama dengan zaman kita dahulu,a persekitaran yang nantia di mana tidak sama dengan zaman kita dahulu,manak per se ki ta ran nayang menen senang tik hark amana ae e adi ma ana r ar estes e amaha ti dak sa man dengan eza man eki ta dahu luh hrh khanan
ded3f3d8b904d32b670190afbe8ec347.wav,dengan sakit kadangkala menjadi asbab hidayah seseorang yang fasik itu menjadi salah,6.456,dengan sakit kadangkala menjadi asbab khidayah seseorang yang fasik itu menjadi solah,dengan sakit kadangkala menjadi asbab khidayah seseorang yang fasik itu menjadi solah,aea aea a a a a a e adengan esak ki t keka dang kan alan men ja di ha sh embab khid dah ya h sese se ko rang nayang efate shiak ki tuh men ja di soalala h nanananana
ab54981b4770629d4360b409721874a8.wav,dia sembahyang ada tok guru dia cara cara sembahyang daripada tok guru disampaikan rasulullah,6.105,dia sembahyang ada tok guru dia cara cara sembahyang daripada tok guru dia sampai ke rasulullah,dia sembahyang ada tok guru dia cara cara sembahyang daripada tok guru dia sampai ke rasulullah,sea a aea a a a ae e adia sembah aya ng ha da etok gu ruh adiah hnh ecan rank tet t sechan ran sembah yang daripada etok gu ru dia sa m apai ken ra sulah anana aiai aia
23533ff58402c03de6a72642114f0ca2.wav,disebut dalam hadis tu nabi sebut jadi zul malik,4.071,di sebut dalam hadis tu nabisebut jali sul malik,dia sebut dalam hadis tu nabisebut jali sul malik,aea aea a a ae adia se buat ada lam ha dis ituk nak bis se buot nen jhal alins esule mal like khnkng enea eane
e5538965c0fbf10d128d22d9dad22707.wav,contoh orang yang terlebih kongsi maklumat tu dia check in macam wawa tadilah dekat,5.471,contoh orang yang terlebih kongsi maklumat tu di chekin macam wawa tadilah dekat,contoh orang yang terlebih kongsi maklumat tu dia chekin macam wawa tadilah dekat,bowak acon to h h korang nyang nen ter le bih kong si mak lu mat i tun pts sans sa aha dia a check nyin nge mema cam awah wal ta dia lah stha den kat sini
096e2fc34c7e08ebbc41555372a1dc50.wav,jadi walaupun ada yang cuba cuba nak test test supaya saya,6.838,jadi walaupun ada yang cuba cuba nak tek test supaya saya,jadi walaupun ada yang cuba cuba nak tek test supaya saya,aea aea aea a a ae enja dika akaka awa lau pu n keka dan aya ng emese ene ecu ba ecu ba r arara sesenak tetes ates st sese su epa aya h a hrk ses sese sayang
7824414a83188f074a0a68a304b0f94a.wav,negara negara yang tidak melaksanakan kawalan ekonomi negara terjejas,5.418,seperti negara negara yang tidak melaksanakan kawanla kita lihat ekonominya kurah tejaja,seperti negara negara yang tidak melaksanakan kawanla kita lihat ekonominya kurah terjaja,mang sek per tinh ne ga ran ne ga ra yang ti dak melak sana akang kah wan elah nu pse eae eae e eakin ta melih hat pale ko no mik nya akun rah ater jar jahan
ac06034adcadaaa0bef63b9e29a310b1.wav,linda semata mata kerana allah subhanahu wa ta ala,3.866,lilah semata mata kerana allah subhanahu wa ta ala,lillah semata mata kerana allah subhanahu wa ta ala,sasa abia lil l a la h ah aese mar tan mar tan ake ra na al lah sasu b ha nahu wat tak al lah an
f918f8755a53234bab26d6c516b2f515.wav,shariah juga adalah pasukan ketenteraan,4.137,sariah juga adalah pasukan ketenteraan,sariah juga adalah pasukan ketenteraan,sae sese syar ri ya h anju g gaha apa da lah kepak suk kan keke te n tera ang nanananana
d052dbe2adbeb5b6d9d12861d9819a79.wav,berdoa bersama nak masuk waktu aku dah masuk waktu subuh,4.889,berdoa pa semua nak masuk waktu bukuf nak masuk waktu rku,berdoa pa semua nak masuk waktu bukuf nak masuk waktu rku,aea aea aea aes sese ber don rah hrh apan semua nak ma suk wak tuh abuk ku fe lah tetesan aea eae kenak ma suk wak tuh bru ku fe henahan
dd2698ff6f69cf7db5b7d9c12f402142.wav,telah saya buat laki itu juga saya menggunakan aplikasi telegram aplikasi mydigi,6.88,telah saya buat sla selaitu juga saya menggunakan aplikasi telegram aplikasi ini di,telah saya buat sla selanitu juga saya menggunakan aplikasi telegram aplikasi ini di,man ter lah saha yan a buat aese lapu kayang s sesa a a apha saser lain i tur ju gank esayang meng gu na kan sta pli ka sia te lek agra ame sese eta pli ka si inia diaun
624cf1b263120b84dee6d502cf66f92c.wav,jadi bila kita nak nak ubah haluan kehidupan kita,5.362,jadi bila kita nak nak ubah haluan kehidupan kita,jadi bila kita nak nak ubah haluan kehidupan kita,kea aea a a a a a a a e ja dina kesemak a a aea bi lah hah aki ta ena ak anak kpu mbah kahal lu an ke hi du apan ki ta rh kak
7ceb8f831e77f2980c0cfdc8d76a3a51.wav,yang penting bila kita dah dengar benda ni mungkin ini kali pertama kita dengar atau kita dah pernah dengar sebelum ni kita paham duk buat macam ni tuan tuan,7.524,yang menting bila kita dah dengar pena ni mungkin ini kali pertama kita dengar atau kita dah pernah dengar sebelum ni kita faham duk buat macam ni tuan tuan,yang menting bila kita dah dengar pena ni mungkin ini kali pertama kita dengar atau kita dah pernah dengar sebelum ni kita faham duk buat macam ni tuan tuan,eae eae aea yang men ting bi la ki ta adah adengar ebern ar inia mung kin deti ni eka lih perta man ki ta dengar ha tau ki ta adah pernah dengar sebelum inia ki ta afa ha mg uduk buat ma cam ni tuan tukang keteta
c5dc3385b5d16fef71ed71ac20a438d6.wav,bro ada susu kenapa tak jawab abang ni tu ada nanti you pergi sana mesti ada punya,6.22,aku cakap bro ada susu frasajawab apa abang nituada ana nantiu pergi sana ti ada punya,aku cakap bro ada susu frasajawab apa abang ni tu ada na nantiu pergi sana ti ada punya,apaku can kap abura an danh sus asuh aperea sha yak adi ja wab apan ken sasha bang ania i tua a dah anak nan tin iku per gi sa nan m aea aea aks mem mense tia ada punya hah
5aec023c89b6744a2b0c1de7ffad32f2.wav,menang lawan bola contohnya kenal aku rogol mana boleh ramai ramai 11 orang tu buka,4.607,menang lawan bola contohnya kenalah kogol mana boleh rama ramai sebelah orang tu beka,menang lawan bola contohnya kenalah kogol mana boleh rama ramai sebelah orang tu bekan,kemenang ela wan ebo la r con to h nyan aker na elah ser kororo golo ole seke emana bo leh era mang ra mai ser belah orang itu ber kangun
18abb66b8dd65d0713a2b9899a747bcf.wav,belajar dari jauh kan yang menggunakan tadi whatsapp grup dan sebagainya rasa rasa pespek dengan seringkali said,6.165,belajar dari jauh kan yang mengunakan tadi wasak grup dan sebagainya sadah satu aspek yang sering kali saya di,belajar dari jauh kan yang mengunakan tadi wasak grup dan sebagainya sadah satu aspek yang sering kali saya di,aea akaka belan jar da ri ja hu h h kang sea da yang mengu na kan ta dia awat saite grup dan sem bagai nyan pea sas s a akasa dah sa tu as peck yang saring ka link saya diai
d9536c159960c11e70a373fb73d21292.wav,tanjung menjalin hubungan dengan pihak carilah jadi seperti mana kita dapat lihat program kita pada hari ini,6.295,dan juga menjalin hubungan dengan pihak pihak lainlah jadi seperti mana kita dapat lihat program kita pada pahari ini,dan juga menjalin hubungan dengan pihak pihak lainlah jadi seperti mana kita dapat lihat program kita pada pahari ini,kadang ju gan meng jal li an dla hum bungan emen dengan epin hak pin hak la in lah enese e enja dina se per ti mana kita da pat lihat program ki ta pa da abara hari inin akien
54ad8c57c1c9c44be9ed0af137a93dbf.wav,tadi saya ada alukan kedatangan ada cikgu marina dan cikgu haiza yang bersama dengan kita pada pagi ini,5.8,jadi saalu adukan kedatangan cikgu marina dan cikgu izah yang bersama dengan kita pada pagi ini,jadi saalu adukan kedatangan cikgu marina dan cikgu izah yang bersama dengan kita pada pagi ini,sea ja dih sesayat ahan luk hal dur kan nk kesen dan tangan danah cik agu h emar ri nah adan cik agu haid zah yang bersa ma dengan kieta epa daha eparges i nihi
70b3a5e33e6e81e05355bf035072612c.wav,apabila musuh datang ke madinah,2.794,apabila musuh nak etek madinah,apabila musuh nak etek madinah,aea a a a a sesa pa bi la emukae suah enak heat teck emard din na hunainath a
2e697da33456ff26210bc2e00c2cb20b.wav,yang bila kita korek memang dapat pernah jadi ada jawapan yang baik daripada ajaran tak ada pula tu ada dua,6.682,yang bila kita koret memang dapat perminiah jadi ada jawapan yang baik daripada ajarian dakadan pula tu ada dua,yang bila kita koret memang dapat perminiah jadi ada jawapan yang baik daripada ajarian dakadan pula tu ada dua,a a ae enayang abi la kir eta ako oret eme mang nda m apa t keper mink ininya hg aenea ne jan dia ada jawa pan yang ba ik adari pan da har jar ri yang nedara kan dang epu lat ituk ada aduan
ebc109e39e4914311f2284f40bcef6cd.wav,kepada semua ni kepada alif saya kenal itu,5.111,ni kepada siapa ni kepada alim saya kanalim ta tak apaikut ska,ni kepada siapa ni kepada alim saya kanali ta tak apaikut ska,diak inia ke pada siampak niak kake pa da ahah li me sesesama aea aea aea aea aea aesa ya akan hang li m pu tak kaya tak lah han tak apa i kut sek karau gnan
ce300dba7ba625967180dc666854d3f0.wav,utama tadi baik,4.393,utama tadi kdan elemen yang keempat,utama tadi kdan elemen yang keempat,kepun tan manh ta dik sesesama easa stesem banik kese ea ts s adang ke lem mene yang kekek em e epat ktk ninian
ec842b1cda2862dd1c3a72dc5668305a.wav,hadis ini dikenali sebagai hadis dari hadis ini cukup masyhur,5.405,hadis ni di kenali sebagai haditul barir hadis ni cukup masyur,hadis ni di kenali sebagai haditul barir hadis ni cukup masyur,sasa aea had di s inia adia ke nal lis ese bangai akasaka aka ahan di s i tul bama bar ril iera papahan di s inia ecu kup mah syur rhenea
4e5e1b1a66b8b2edfd84443c963788f2.wav,tahan dulu orang barat baling najis mereka keluar,6.591,kentarhadidulu orang barat baling najis mereka keluar,kentar hadi dulu orang barat baling najis mereka keluar,ka ser ken ta ar ahan nl l ln adiah dern ngarn darn din se e e e e e e seu dun luk spo rang embah arat embah ling en and jir s merek kaha eke lu a ara anting
8acbf2ad6c63ae47ba5971e638fd0623.wav,almari tu memang nak cantik banyaklah banyak benda yang aku boleh puji pada pertengahan tilam tu memang naik okey,6.33,albari tu memang sangat cantik banyaklah banyak benda yang aku boleh puji pada pertengahan filem tu memang nioe,albari tu memang sangat cantik banyaklah banyak benda yang aku boleh puji pada pertengahan filem tu memang nieoe,amapala baha rink itu me mang sangat can ti ek sesesama aea ae banyak lah banyak benda yang mena ku boleh pun jinr kepa da pertengahan fil lem utuk me mang sesena ise ses sepo key
3ff871a46b3bc8a35f18e4feeda9c2ea.wav,jabatan pendidikan negeri setiap bila bila masa awak tu ada satu soalan,5.804,dijabatan pendidikan legui taim setiap bila bila masa a waktu okey ada satu soalan,dijabatan pendidikan legui taim setiap bila bila masa a waktu okey ada satu soalan,stan din jam bar tan epen di di kan leng guri etah hime esen tiap lalah bi la bi lam mak sak aker manaik wak tu ber garl yam stsi ash o key sa ha dah sa tu sokal lang tusu
56d52ab0da728572ff04ddbeb4650b85.wav,masak apa tak jadi hari ini letih sangat,5.655,masak apa tak jadi hari ini isaap,masak apa tak jadi hari ini eisarap,kemak sak akan m panh etak ajan adia ha ri inia sesel par e p ien tink esha rap pkpk pkp meme ping kinyan yang kun ekuan atuan nanananana hanke en
0cb0190e97008cccc0998c409faf3d4c.wav,jadi atas pernyataan ibnu juraij tadi seolah olah membenar dan memperkuatkan lagi pandangan yang pertama,8.033,jadi atas penyataan ibnu jurais tadi seolah olah membenar dan memperkuatkan lagi pandangan yang pertama,jadi atas penyataan ibnu jurai tadi seolah olah membenar dan memperkuatkan lagi pandangan yang pertama,aea eae eae ja dik khan ta s empernya tak an kti be nun anjur raise eta adik sekol lah ol lah meme m m ber ena ar adan amem e per g ku at kan ela gi epa n dangan eyang emper ta manah aen
0abeda9c13d583e501eea56cd6dba0d4.wav,kalau hang sedar benda ni mak marah bukan jalan dia salah,4.159,kalau hang sedar benda ni makmara bukan jalan dia selama,kalau hang sedar benda ni mak mara bukan jalan dia selama,aea aea asa keka lau hang se dar benda inia semeke mak nan man rah abu kan ja lan diah sase ser lahma
77d9335ab1aa2835b91767ae510bf80c.wav,sama ada nak ambil 10 hari daerah atau pun nak habis senang cari ataupun nak ambil isnin dan khamis yang,6.69,sama ada nak ambil 10 hari darek ataupun nak ambil selang cari ataupun nak ambil isnit dan kamih yang,sama ada nak ambil 100 hari darek ataupun nak ambil selang cari ataupun nak ambil isnit dan kamih yang,aea aea asae aesa mak a dah anak ham bi l 1010 ha rin ada ye recke ea tau pun enak am bil ese elang echa rinah ese seka tau pu n anak ham bil ketis se niete eda n ekam mi s nayang man
858c5e14b5fc8f15512152631452253e.wav,jalan kaki ke sekolah suhu badannya akan tinggi memberikan ruang masa kepada mereka untuk berehat,6.611,erjalan kaki ke sekolah suhu badannyan akan tinggi berikan ruang masa kepada mereka untuk berehat,erjalan kaki ke sekolah suhu badannyan akan tinggi berikan ruang masa kepada mereka untuk berehat,kaka a berjalan ka kir eke se ko lah ease e esu huh ba danyang ak kan seting gina sekse sem me e berik kan ruang eae aea ma sahah eke pada merek kah un tuk berehat atina
2483ce9a54df84c53272a76c9a7ea8af.wav,ada benda yang lagi besar yang lagi panjang daripada ini,3.604,tak ada benda yang lagi besaryang lagi panjang daripada infi,tak ada benda yang lagi besaryang lagi panjang daripada infi,ta ae eatak a da ben dar yang ela gi mber esa ar nyang la gi epa n jang da ri pa da dingi efin
14da0b640b42dc17d61b1696e05c6d9b.wav,nampak pula dadaku tepi ni perempuan baju bagi longkang,5.599,nampak pula dada aku tepi ni aaperempuan baju bagi longgar,nampak pula dada aku tepi ni a aperempuan baju bagi longgar,sekena m a apak apu lak adar adar ankut eter apink ini n i a a e a e e aea setahu nak bolih smsm mememang perem pukan eme eban juh ba gi elong gargnan
7b2e66fe898091b24529a74038dc9f20.wav,institut pendidikan guru ataupun ipt,3.905,institut pendidikan guru ataupun ipk,institut pendidikan guru ataupun ipk,skins ti tut kempen di dika ka an emese elaha gun ruh seseka tau pun kapai pa a kaein
6510e34ead3123eab0f1e93b9b4fa009.wav,malah dia orang tak tahu kenapa macam ni kenapa dia orang duk tengah minta minta minta macam ni,6.039,malah dia orang tak tahu kenapa macam ni kenapa dia orang duk tengah minta minta minta macam ni,malah dia orang tak tahu kenapa macam ni kenapa dia orang duk tengah minta minta minta macam ni,kea aea aea a aea ekeke mak lah adia orang tak ta hun ke na apan ma cam inia eke na apan adia orang duk tengah emin tab emin tak emin tab ma cam inia iease ananana
048c60d512b18e28c5ca9110fb135708.wav,ada yang tak boleh mengajak pun ada juga yang 12016 kali keluar tulisan,6.747,ada yang tak boleh mengajak p ada juga yang 2kali keluar tusan kamu,ada yang tak boleh mengajak pu ada juga yan 2kali keluar tusan kamu,aea aea aea aea aea phah a darn ayang atak aboleh menganjak apure se sepada sans sese e a a as s s an dan ju ga ayang 20 0 tu ben stang tuh sts s edah kan lik ke luar ketu sang seseka munhan
e028d5d9c31287fbe5a566b9002278e6.wav,jadi perkara ini sebenarnya akan menjadi satu budaya kepada kita hati dalam konteks berhubung dengan orang lain,6.876,jadi perkara ini sebenarnya akan menjadi satu budaya kepada kita hati dalam konteks berhubung dengan orang lain,jadi perkara ini sebenarnya akan menjadi satu budaya kepada kita hati dalam konteks berhubung dengan orang lain,sae ja dia per ka ran inia se benarnya a kan menja di sa tu bur dah yar ke pa da ki talah aes sehan tink ese sese epa da lam mema kon tekst eme berhubung dengan orang elai nenekan
6a3126c8e63c550952083ec6a10d15b2.wav,dan buah tadi itu dimakan oleh burung makan orang yang tanam tu dapat pahala sedekah,5.626,dan buah tadi tu dimakan oleh burung maka orang yang tanam tu dapat pahala sedekah,dan buah tadi tu di makan oleh burung maka orang yang tanam tu dapat pahala sedekah,aea aea adang abu ah eta dia ituna seasa dia mak kan koleh abun oru ng meme eme emak kan korang yang eta nam itu da pat epa halah sen dek kah nanananana
952f4df5a7f4017e4f60eb3786df026c.wav,okey i yang tak letak kat kalau nak cerita pasal cabaran tu banyaklah doktor zanariah tapi tutuplah yang paling penting sekali kita tengok penerimaan masyarakat terdahulu,9.458,okey yang stakat kalau nak cerita pasal cabaran tu banyak dotor zanariah tapi sukutlah yang paling penting sekali kita tengok penerimaan masyarakat tu dahulu,okey yang stakat kalau nak cerita pasal cabaran tu banyak dotor zanariah tapi sukutlah yang paling penting sekali kita tengok penerimaan masyarakat tu dahulu,nea a a a a o key alaha hahahaha a a anayang setak ase tang kat ka lau nak ceri ta pasal cam ba ran itu banya k dalah adok tor zan ar riah atau pin sum kurt ulah sas sas ayang pa ling pen ting seka li ki ta tengok kake per neri ma an ma sya rah kat itu dahu luh o o keyangan
baab83ba4ce5391b52450b7fa47118f8.wav,baik kalau kamu nak tambah dakwah saja cukup bagi ceramah bagi bagi ceramah saja,4.889,ba kalau kamu nak ada alwah dak alwah saja cukup u bagi ceramah okey bagi ceramah saja,ba kalau kamu nak ada alwah dak alwah saja cukup u bagi ceramah okey bagi ceramah saja,sebayak ka lau kan mu nak adak al wah bundak al wah sa jah paete cu kup aea aea aea eaeu duk le bag gi cer ra mah samon key bag gi cer ra mah sajah n
ef64841e18b91666951996c5d8505c73.wav,adalah nama dari mula dari,5.476,adia naaadi didah tak oli,adi naadi didah tak oli,sahan dik nyah nak mar dih akhanda ting akan ding nia ats s adia dah tak bolek a sham bariyah se peron nang man jah leuben tun dulang kan g nyeh hanhae tean tean tantatan
0fe8bf5520ec9df2c1d19122c4b65a9e.wav,7 hari mencinta tetap tengok tengok tak tahulah sat kami macam ni,5.986,tuju hari mencinta tetap tah tengokla tengo taktahla saat kami ma jem nis,tuju hari mencinta tetap tah tengokla tengok taktahla saat kami ma jem nis,sea eae setun juh hah rin emen chin tak tatsuta seteater tap atahu tengok lanh stets tengok pmku tak atahu olah sayat kah min semuah ajem nis senenan
2e36209a0cf0948fe003b35e1f7b8f96.wav,mata mereka ni pun kita kena ambil tahu dengan revolusi ataupun perkembangan,6.452,semata mereka nipun kita kena kita kena abil tahu dengan revolusi ataupun perkebangan adia,semata mereka nipun kita kena kita kena abil tahu dengan revolusi ataupun perkebangan adia,tsadi e eae keseh mar tan merek kan ini puang ki tak ke nanh skaea ki ta kena abili ta hun denga an sese eae pma bere vol lut sia a tau pun per kem bangan sks etek lau dia za mangani
737c00a2d516542ddd8e925aa0b1842a.wav,kenapa tak sebab tu segalanya bermula daripada dalam,4.245,kenapa tak sebab tu segalanya bermula daripada dalam,kenapa tak sebab tu segalanya bermula daripada dalam,aea aea a a aken am pak tak aese sese bab itu sese ga lanya amber mu lah dari pa da da la mg henke aetana
11c1f96f26cee09229b9a68ea7631266.wav,tekan saja testing wacana ilmu untuk kali ini kita berjumpa lagi pada masa akan datang sekian,6.151,sekian saja sesi waca na ilmu untuk kali ini se kita berjumpa lagi pada masalkan datang sekian a,sekian saja sesi waca na ilmu untuk kali ini sea kita berjumpa lagi pada masalkan datang sekian a,aea aea eae eseka kian esa jan seya sik wak cam nak il muk un tuk kah li inia sesesama ser mangan ki ta aber jum pan lag gi epa da mak sal akan da tang sese ese ser kiang kbat ta langi
968ba465f25661f8672b46ada53ec609.wav,sumbangan dan kebesaran diri kita itu kita bawa di dalam kehidupan,5.186,sombongan dan kebesaran diri kita itu kita bawa di dalam kehidupan,sombongan dan kebesaran diri kita itu kita bawa di dalam kehidupan,seso m m bor ngan dadan ekeke ber sa a ran nedi arin eki etak i tuh eki ta bah awak anadia dan la m ekeke hi du apan
df875a66f9916336713240010d3c73c9.wav,nak jadi silakan puan kita terangkan tentang pola terima kasih puan permaisuri hati ya,6.993,jadi sinakan puan kita terangkan tentang polah terima kasih puan puan maiza puan haryati a,jadi sinakan puan kita terangkan tentang polah terima kasih puan puan maiza puan haryati a,sk anha jan dik isin nak kan puan eki ta te rang kan ten tang mekon la ah pasa aea adad dasa dyang terima kant si h ampunan mpuan main zar ampuan har ry yat tih yah kahah
07b23b18ed20b8d110d1a4703944b7e3.wav,tu pun katering anak menakan dia tu melekat juga tunggu anak hang nikah,5.842,tu pun katring anak menakan dia untuk menakan dan muka tunggu anak hang nikatak,tu pun katring anak menakan dia untuk menakan dan muka tunggu anak hang nikau tak,aea aesti intura apung khat te ring kenka nak menang kan dia untu k menak kan dek adang emu kah amam aber tung guk ak nak ahang meni kahu utak nanananana
a48ddd6e0a1a7628a4a1510ed00d3784.wav,kita bicara soal psikologi dan kau ni nampak muda je,6.346,kita bicara soal psikologi dan kaun sei nampak muda ja,kita bicara soal psikologi dan kaun seni nampak muda ja,sea ekaki etak abir ca rah esok ala ale pepe eae eae pepe eae eae epsi ko lo gik dan kawan sening pekepedia ese e e e esena m apa k mun dah nyah hakananai
647fd88337ab677d26b08350bd85f625.wav,daripada matrix daripada ppd jpn,3.422,daripada metrik daripada ppd jpn,daripada metrik daripada ppd jpn,sae eda ri pa da metrik ek keada ri pa da aha ata pi pia dia jai pak pan ene nian
b252c52ff904bb600ad2ab804fdeb461.wav,dan ada keperluan untuk kita melawak sekolah kita akan pergi mana sekolah itu saja terima kasih tuan haji,5.188,dan ada kepuluan untuk kita melawat sekolah kita akan pergi melak sekolah tusa terima kasih tuan hajin,dan ada kepuluan untuk kita melawat sekolah kita akan pergi melak sekolah tusa terima kasih tuan hajia,maman aea a a apadana a da ke peluan un tuk ki ta melawat seko lah aki ta akan pergi melak se kolah yan ak kaskaskia tu saya ta terima kan sih atu ang har jinangu
